"Data Source","Indicateurs du développement dans le monde",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Europe et Asie centrale","ECS","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48312150","50660187","55628833","60321993","71190112","75798358","81291535","97542316","98520362.3448","84176404.3570037","90311527.144","98176457.75","101083481.047","103817989.443","108612432.331","106321861.8732","110472260.2632","117040621.4842","123273024.7692","127358121.726","123057247","129378843","",
"Équateur","ECU","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","414104","414355","500470","521550","564515","632722","671087","674837","670831","1000895","1209347","1527372","1591052","1642336","1772533","1866808","1907090","1990210","2212486","2194042","2517104","2593926","",
"Égypte, République arabe d’","EGY","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1625601","1708990","1336040","1579530","2959895","4031114","5372832","5181581","6099218","6250443","6074712","6614162","5846921","5874827","6336863","5843911","5479814","5696155","5950632","6699036","6810285","7321888","",
"Zone euro","EMU","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39584683","41083986","45368890","49496502","56463577","60340714","64608715","76781743","77334454.6632","67115467.7011566","69413149","74839544","76629022","78028577","81198094","80615912","83228863","87703948","91585741","93070021","90092105","95628327","",
"Érythrée","ERI","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25852.15","19202.06","22527.11","12551.97","12551.97","12551.97","37259.65","27452.8","","","",
"Espagne","ESP","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5789693","6156351","6664100","7363964","8270437","9170557","10033089","13346028","13461304.0976","11803192.2752","12500043","13901612","14066221","13903835","14205033","14288388","15073218","15929902","17165709","17464920","16745930","17712459","",
"Estonie","EST","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180911","180927","130939","","197717","227809","253855","260966","209154","204177","229905","239576","241338","213928","227000","",
"Éthiopie","ETH","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Union européenne","EUU","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41051632","42672228","46785653","51632029","59654992","63373218","67710907","81299855","81986204.6632","70521472.7011566","73411270","79437793","81570274","83223096","86623791","85798628","88648171","93679883","98065900","99896311","96828867","102751696","",
"Fragile et les situations de conflit touchées","FCS","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8191941.212","8604472.124","8877016.588","8981005.758","8607300.723","7696968.923","9280721.44","10187552.311","10098011.75","","","",
"Finlande","FIN","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","928318","1018729","1086720","1162400","1307092","1312305","1416404","1560089","1605522.7576","1125532.53496144","1219391","1398619","1445102","1472143","1426630","1413646","1509479","1630089","1594271","1628170","1496192","1409037","",
"Fidji","FJI","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","257316","290789","232617.4","324269.9","329096.8","255214","244524.4","276943.9","279465.5","145782.4","","","",
"France","FRA","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2923190","2997774","3276150","3565963","3954173","4000847","4259470","4984492","4887718","4674198","3915704","3865087","4076391","4285777","4424205","4463203","4471870","4964947","5051326","4992918","4435697","5522541","",
"Îles Féroé","FRO","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34325.88","35751.59","35739.63","32168.71","35753.08","33506.52","33520.26","34942.61","35039.3","31214.33","","","",
"Micronésie, États fédérés de","FSM","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6570.016","5900.462","13192.05","9269.688","9269.688","9814.813","9814.813","11433.5","32194.52","25234.09","","","",
"Gabon","GAB","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158884","132348.8","153657","162415","168912","130700","197998","145700","146000","156000","156000","192998","180000","","",
"Royaume-Uni","GBR","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6434734","7058054","7059610","6700066","8326913","8249587","8434458","8625102","8236522.8864","7671299.96069216","8224925","8142189","7977778","8248445","9509773","9760060","10200229","10239966","10315574","10508000","9273459","9844540","",
"Géorgie","GEO","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184792","253811","181613","242433","284446","356723","403447","446972","276776","251011","","348240","601491","553302","","",
"Ghana","GHA","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","544294","612847.1736","557323.21967184","643188","813494","882877","894362","793582","840595","942463","1009755","1056785","1079247","1324504","1604724","",
"Gibraltar","GIB","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7898.774","37415.77","18811.85","2779.161","10847.59","18643.37","18621.03","4626.185","17114.73","10870.46","","","",
"Guinée","GIN","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115567","140052","147466","147231","160160","169017","176167","203373","237366","248659","250000","","",
"Gambie","GMB","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58521","71932","65226","68759","70000","65000","60000","62500","61250","71469.72","","","",
"Guinée-Bissau","GNB","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30636.63","64409.75","39519.18","28632.55","47720.71","27136.36","26382.34","56819.16","47433.09","28699.98","","","",
"Guinée équatoriale","GNQ","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9500","9750","9625","9687","10000","10000","9922","9961","9941.5","9951.25","","","",
"Grèce","GRC","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1390844","1412286","1660510","1908121","1895755","1779030","1769098","1820349","672522","935076","1181792","2012413","3085181","3523164","3954674","3736189","4088848","4602861","5398220","6153567","6183643","6069480","",
"Grenade","GRD","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15011","14365","13920","16000","16100","16000","19634","21914","23887","12343","","22117","",
"Groenland","GRL","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4746.328","4536.347","8631.709","8631.709","6998.705","6998.705","6144.526","","","",
"Guatemala","GTM","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","495809","322136","360160","713181","826748","776395","800245","870288","937642","906326","970635","1163078","1158482","1211561","1263476","1350920","1470101","1389751","1530596","1529010","1577456","1735500","",
"Guam","GUM","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165427","167784","157096","183214","180814","173089","169816","161337","171844","198209","198681","181846","","84954","","",
"Guyana","GUY","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59850","45006","45785","50991","48735","52834","55168","57663","58210","58543","58376.5","","",
"Revenu élevé","HIC","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146625900","149290926","161435223","179182274","198917368","238357659","252678744","286598462","289507387.9904","256433671.474151","281944220.115","298660339.658","308139700.568","313439711.595","325699727.984","324062378.673","328765530.169","345484676.266","358821345.192","363464725.441","353569358.875","372534123","",
"Chine, RAS de Hong Kong","HKG","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22601630","23538580","23998449","24494229","21040096","23699000","24404000","23126000","22288000","22300000","20114000","19580000","20760000","19641000","18360000","17953000","17772000","",
"Honduras","HND","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","392837","406359","413840","470567","555489","553013","","636435","669802","571720","619867","662815","663908","671467","682857","743686","756641","797293","813164","790707","700066","824876","",
"Pays pauvres très endettés (PPTE)","HPC","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatie","HRV","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14153","18218","23853","42326","76550","94223","112906","145040","168761","130740","160600","176741","172491","187284","211910","229279","246596","288235","302126","348435","376981","367646","",
"Haïti","HTI","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176874","189028","164720","172516","175307","178452","176879","177141","177010","177075.5","177042.75","","",
"Hongrie","HUN","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"BIRD seulement","IBD","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78803790","85755801","101601201","116840825","138540024","137430315","164620199","200025853","223815301.9888","211190554.6313","261787692.88","291768037.437","310627756.514","327047176.259","344811458.587","354362019.2542","364998102.0502","393806267.3462","415579175.2372","431629662.07","429919942.625","460461803","",
"BIRD et IDA","IBT","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82068088","90175158","104943041","121884489","144482441","143643904","170377798","213116867","238290546.0832","225425791.411747","279549363.985","311453147.889","330966401.328","348029470.697","367639751.295","378675766.9972","390224021.5032","421546893.3862","445518111.8482","462526098.68","457749395.875","486884006","",
"IDA totale","IDA","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17761671.105","19685110.452","20338644.814","20982294.438","22828292.708","24313747.743","25225919.453","27740626.04","29938936.611","30896436.61","","","",
"IDA mélange","IDB","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1376037","1781983","","","","3558598","3631716.4","5309571","5951863","6211188.4","6275335.9","6797590.8","6915774","6809316.4","7582537.9","7905460.5","7853793.4","7672148","7655279","",
"Indonésie","IDN","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3797948","3901761","4539880","5176982","5369297","5503176","4316296","6582910","7404831","7255004.7486","7840272","9269381","10055230","10488947","10063117","9575881","10072227","11600194","12028360","12111471","11169757","11804619","",
"IDA seulement","IDX","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Île de Man","IMN","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Inde","IND","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2450656","2764757","3208380","3916814","4332863","4982092","6141148","7398211","7672457","8014487.2","9235765","9877067","10017480","10572320","11652174","12318610","13724110","15450523","16996593","17487621","17576860","19937138","",
"Non classifié","INX","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlande","IRL","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","721395","722148","775310","869607","924885","973257","1089252","1175155","1059926.984","832021.8056496","782115","736557","734023","727328","793102","860278","916833","958488","1000560","1063489","1058888","1143007","",
"Iran, République islamique d’","IRN","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","805860","1090212","1177265","1325643","1528518","1722513","2000230","2206476","2966512","3359250","2739276","2218161","2381922","2180852","2462028","3091066","2368914","1503495","1253429","1550304","",
"Iraq","IRQ","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46255.56","56018.41","52424.53","67553.94","133961.3","108905","220859.7","823944.7","743211.1","932728.6","","","",
"Islande","ISL","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","291748","267151","193816","192778","193500","208013","224445","235892","238723","261700","350348","352300","330292","297263","","",
"Israël","ISR","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1378259","1461000","1548080","1431510","1712339","1773498","1957328","2089900","2033000","2281552","2413000","2561000","2539000","2446000","2522000","2711000","2868000","2946000","2917000","2994000","3133000","",
"Italie","ITA","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6918588","7073459","7950210","8473220","9468316","9856802","9731150","10610893","10530214","9532462","9762077","9533620","9674361","10118350","10255753","10211290","10589293","10666550","10620925","10789337","10696962","11303247","",
"Jamaïque","JAM","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","765977","983400","1065000","1137798","1360623","1671820","2150408","2016792","1915943","1689670","1891770","1848231","1855400","1703949","1638113","1653272","1567442","1560000","1833053","1647609","1631011","1975401","",
"Jordanie","JOR","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","414000","582515","674525","605659","705000","833000","872809","782000","758218","792841","796087","815354","798160","857283","765662","",
"Japon","JPN","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13100000","13127144","13501420","15055696","16436146","17055082","18469710","19164522","18943606","16285918","19939728","20554249","21167525","21442040","21662814","21094824","21678076","22795035","23424446","23276482","21556531","22204259","",
"Kazakhstan","KAZ","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kenya","KEN","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","585367","615733","618816","695600","771000","903443","894000","1012002","1076118","1091000","1190000","1306283","1417000","1359579","1435565","",
"République kirghize","KGZ","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cambodge","KHM","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","253271","258775","207577","224206","237941","255378","286450","333904","391819","400187","459835","541228","633236","600107","","",
"Kiribati","KIR","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29875.69","25775.69","25775.69","52964.24","22998.09","35149.2","49005.46","53468.83","52568.09","52099.86","","","",
"Saint-Kitts-et-Nevis","KNA","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2855.5","3046","2665","3064","12909","13511","13216","13767","13491.5","13629.25","13560.375","","",
"Corée, République de","KOR","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9030174","9287221","11719500","13049534","14363194","15113275","15513935","17086133","17417723","15699663.2754","19376965","21610491","22559272","23464514","24799791","25477299","25945418","27420698","28874930","28959959","28834192","29786900","",
"Koweït","KWT","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","673472","750000","900000","961684","854044","815532","810248","824196","840149","904049","984815","944432","964623.5","954527.75","959575.625","863618","","",
"Amérique latine et Caraïbes (hors revenu élevé)","LAC","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9334560","8638245","10766050","12564539","14433356","15889038","18384301","19933809","22781109.8832","21271423.2406672","24808926","27801522","29821255","30317741","30764959","31841331","31624089","34160395","37078484","37171374","35927913","40547837","",
"République démocratique populaire lao","LAO","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liban","LBN","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","299400","","","","","594603","947625","861931","994601","949155","1034249","1041756","1117334","1210413","1130284","1147219","1305038","1305755","1229081","772871","","",
"Libéria","LBR","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53400","59800","85589","70000","79000","100000","112500","125000","118750","91453.84","","","",
"Libye","LBY","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122122","174827","158987.6738","136203.3","87443.9","76721.51","312181.6","375729.1","558764.1","151551.5","212164.5","327096.8","271230.6","","","",
"Sainte-Lucie","LCA","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55582","70202","51942","52479","60342","83340","64415","41521","46585","38383","29706","33657","39238","","","",
"Amérique latine et Caraïbes","LCN","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15860053","16129381","15090170","19556512","22294663","24816487","28018282","32720909","35627766.8832","32630749.9822672","38750984.97","43638915.92","46106692.4","46713312.4","47012480.4","47907427.88","46772279.78","49946638.42","53585695.86","53961680.22","52333201.875","58669478","",
"Pays les moins avancés: classement de l’ONU","LDC","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faible revenu","LIC","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1732855","1726605","1764720","1959354","2220525","2455297","3079132","3687338","3687465","3464297","4120000","4262887","4320984","4306206","4907901","5185000","5734000","6200000","7000000","7230000","6850000","7250000","",
"Revenu intermédiaire, tranche inférieure","LMC","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11910060","13854479","13788910","17521179","21320714","23302960","26800237","36647313","40947329.1736","41794968.2746718","52196832.166","57193463.572","57492628.45","60018335.738","65871123.758","68346493.383","72151484.253","78834804.43","83810562.07","88793575","87252696.75","89929971","",
"Revenu faible et intermédiaire","LMY","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77474078","84860413","102021288","117231087","138595177","136789995","162806410","201888136","225319751.0832","214501202.270147","266871408.935","296563204.022","315249870.031","332021384.142","351583294.582","363091710.6472","375189657.9472","405295448.6342","428486598.5052","445158296.97","440580318","468101411","",
"Lesotho","LSO","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"de dividende tardif démographique","LTE","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67353110","74646701","90018938","103950686","123020191","120417203","145336126","178605554","196030004.7776","184240015.058549","228658356.04","252415625.76","270903681.517","285947375.124","303787055.914","313998382.3742","323501868.2642","343278975.0842","360134832.4842","376183463.835","378322211.5","402509452","",
"Lituanie","LTU","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","321432","373263","247982","294954","382185","381278","402535","450428","392700","443000","472000","749066","703000","639006","667000","",
"Luxembourg","LUX","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lettonie","LVA","Trafic de conteneurs dans les ports (TEU : unités équivalents 20 pieds)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","236351","225467","184399","256252","305239","366417","384750","392126","359420","388260","449712","474393","449850","457342","434388","",
